timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-06-01T23:15:32,2.061,98.600,560.359,64,1,552.000,30.000
2026-06-01T23:15:34,4.147,195.300,743.609,64,1,552.000,38.000
2026-06-01T23:15:36,6.282,97.900,1297.652,298,6,552.000,49.000
2026-06-01T23:15:38,8.421,98.000,1298.316,298,6,552.000,19.000
2026-06-01T23:15:40,10.546,0.000,1298.352,298,6,552.000,24.000
2026-06-01T23:15:42,12.667,195.700,1298.656,298,6,552.000,25.000
2026-06-01T23:15:44,14.800,0.000,1298.965,298,6,552.000,34.000
2026-06-01T23:15:47,16.947,97.900,1299.617,298,6,550.000,39.000
2026-06-01T23:15:49,19.085,0.000,1299.617,298,6,550.000,34.000
2026-06-01T23:15:51,21.220,97.800,1299.859,298,6,550.000,27.000
2026-06-01T23:15:53,23.355,0.000,1299.863,298,6,550.000,30.000
2026-06-01T23:15:55,25.497,195.600,1300.754,299,6,550.000,26.000
2026-06-01T23:15:57,27.633,97.900,1300.754,298,6,550.000,28.000
2026-06-01T23:15:59,29.769,98.300,1300.754,298,6,550.000,30.000
2026-06-01T23:16:01,31.904,0.000,1300.773,299,6,550.000,46.000
2026-06-01T23:16:04,34.025,98.300,1300.777,298,6,550.000,41.000
2026-06-01T23:16:06,36.170,97.800,1300.777,298,6,550.000,29.000
2026-06-01T23:16:08,38.307,195.300,1300.777,299,6,550.000,38.000
2026-06-01T23:16:10,40.442,98.100,1301.117,298,6,550.000,45.000
2026-06-01T23:16:12,42.576,0.000,1300.832,298,6,550.000,36.000
2026-06-01T23:16:14,44.727,0.000,1300.832,298,6,550.000,39.000
2026-06-01T23:16:16,46.863,0.000,1300.832,298,6,550.000,30.000
2026-06-01T23:16:19,49.004,97.800,1300.832,298,6,550.000,25.000
2026-06-01T23:16:21,51.141,98.100,1300.836,298,6,550.000,25.000
2026-06-01T23:16:23,53.280,97.800,1300.836,298,6,550.000,25.000
2026-06-01T23:16:25,55.419,0.000,1301.098,298,6,550.000,27.000
2026-06-01T23:16:27,57.553,98.100,1301.137,299,6,550.000,24.000
2026-06-01T23:16:29,59.685,98.200,1300.953,298,6,550.000,30.000
2026-06-01T23:16:31,61.838,0.000,1300.855,298,6,550.000,23.000
2026-06-01T23:16:34,63.981,196.000,1300.910,298,6,550.000,22.000
2026-06-01T23:16:36,66.114,98.400,1301.004,297,6,550.000,27.000
2026-06-01T23:16:38,68.250,97.900,1300.867,297,6,550.000,25.000
2026-06-01T23:16:40,70.397,97.600,1300.871,297,6,550.000,25.000
2026-06-01T23:16:42,72.530,0.000,1300.871,297,6,550.000,25.000
2026-06-01T23:16:44,74.670,97.700,1300.871,297,6,550.000,20.000
2026-06-01T23:16:46,76.804,195.800,1300.879,297,6,550.000,20.000
2026-06-01T23:16:49,78.933,294.200,1300.879,297,6,550.000,22.000
2026-06-01T23:16:51,81.073,97.900,1300.879,297,6,550.000,14.000
2026-06-01T23:16:53,83.213,0.000,1301.051,297,6,550.000,15.000
2026-06-01T23:16:55,85.345,195.700,1300.879,297,6,550.000,20.000
2026-06-01T23:16:57,87.475,0.000,1300.879,297,6,550.000,18.000
2026-06-01T23:16:59,89.615,97.600,1300.879,297,6,550.000,19.000
2026-06-01T23:17:01,91.745,0.000,1300.879,297,6,550.000,19.000
2026-06-01T23:17:03,93.883,98.000,1301.176,297,6,550.000,26.000
2026-06-01T23:17:06,96.025,0.000,1300.879,297,6,550.000,39.000
2026-06-01T23:17:08,98.154,0.000,1300.879,297,6,550.000,31.000
2026-06-01T23:17:10,100.287,97.700,1300.879,297,6,550.000,23.000
2026-06-01T23:17:12,102.411,293.900,1300.879,297,6,550.000,21.000
2026-06-01T23:17:14,104.543,0.000,1300.879,297,6,550.000,34.000
2026-06-01T23:17:16,106.682,0.000,1300.879,297,6,550.000,33.000
2026-06-01T23:17:18,108.818,97.700,1300.879,297,6,550.000,38.000
2026-06-01T23:17:21,110.954,196.200,1301.168,297,6,550.000,32.000
2026-06-01T23:17:23,113.098,97.900,1300.879,298,6,550.000,32.000
2026-06-01T23:17:25,115.236,97.700,1300.879,297,6,550.000,48.000
2026-06-01T23:17:27,117.368,97.800,1301.215,297,6,550.000,48.000
2026-06-01T23:17:29,119.505,97.800,1300.879,297,6,550.000,39.000
2026-06-01T23:17:31,121.644,0.000,1300.879,297,6,550.000,29.000
2026-06-01T23:17:33,123.791,0.000,1300.879,297,6,550.000,26.000
2026-06-01T23:17:36,125.911,97.800,1194.457,247,5,550.000,19.000
2026-06-01T23:17:38,128.013,0.000,843.242,75,2,550.000,21.000
