timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-22T13:25:39,2.054,0.000,503.668,32,1,529.000,47.000
2026-05-22T13:25:41,4.122,0.000,723.734,64,1,529.000,20.000
2026-05-22T13:25:43,6.172,0.000,862.098,66,2,528.000,22.000
2026-05-22T13:25:45,8.229,0.000,2288.992,100,2,643.000,24.000
2026-05-22T13:25:47,10.288,0.000,849.523,66,2,528.000,46.000
2026-05-22T13:25:49,12.346,0.000,1212.469,153,1,665.000,14.000
2026-05-22T13:25:51,14.407,0.000,3276.395,286,1,665.000,15.000
2026-05-22T13:25:53,16.450,0.000,4338.324,496,1,665.000,14.000
2026-05-22T13:25:55,18.517,0.000,5201.055,484,1,665.000,15.000
2026-05-22T13:25:57,20.569,0.000,6863.105,496,1,1237.000,28.000
2026-05-22T13:26:00,22.650,0.000,9017.148,497,1,1433.000,44.000
2026-05-22T13:26:02,24.712,0.000,10258.512,495,1,1433.000,45.000
2026-05-22T13:26:04,26.789,0.000,10862.969,496,1,1433.000,39.000
2026-05-22T13:26:06,28.860,0.000,10943.648,496,1,1433.000,44.000
2026-05-22T13:26:08,30.923,0.000,11071.109,495,1,1497.000,46.000
2026-05-22T13:26:10,32.981,0.000,11096.719,495,1,1509.000,43.000
2026-05-22T13:26:12,35.059,0.000,11137.930,496,1,1505.000,42.000
2026-05-22T13:26:14,37.134,0.000,11166.480,495,1,1497.000,41.000
2026-05-22T13:26:16,39.209,0.000,11261.816,496,1,1497.000,41.000
2026-05-22T13:26:18,41.286,0.000,11368.762,496,1,1497.000,41.000
2026-05-22T13:26:20,43.357,0.000,11372.207,495,1,1497.000,39.000
2026-05-22T13:26:22,45.421,0.000,11489.348,496,1,1497.000,45.000
2026-05-22T13:26:24,47.481,0.000,11619.805,495,1,1517.000,41.000
2026-05-22T13:26:26,49.541,0.000,11669.566,505,1,1517.000,34.000
2026-05-22T13:26:28,51.597,0.000,11517.871,82,1,1517.000,13.000
