log_file;slug;capture;mode;run_index;pipeline_ticks;pct_det_len0;pct_trk_len0;detectors_in_sum;trackers_out_sum;lag_ratio;mc_batch_in_sum;mc_emitted_sum;drop_events;errors;tracebacks;mp_pending_mean;mp_pending_max;mp_pending_p95;mp_dropped_sum;mp_pending_evict_max
reports/poly_videos_mode_compare/experiments/e2e_fps_matrix/F2/logs/poly-videos_opencv_process_run01.log;poly-videos_opencv_process;opencv;process;1;19;52.63;131.58;1217;562;2.165;20;15;0;0;0;16.84;33;30.0;0;53
reports/poly_videos_mode_compare/experiments/e2e_fps_matrix/F2/logs/poly-videos_opencv_process_run02.log;poly-videos_opencv_process;opencv;process;2;19;68.42;136.84;1227;564;2.176;15;10;0;0;0;16.42;33;29.0;0;48
reports/poly_videos_mode_compare/experiments/e2e_fps_matrix/F2/logs/poly-videos_opencv_process_run03.log;poly-videos_opencv_process;opencv;process;3;19;36.84;121.05;1212;568;2.134;26;15;0;0;0;16.58;32;26.0;0;57
