timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-14T12:54:53,2.036,98.300,584.977,23,1,,
2026-05-14T12:54:55,4.062,0.000,771.508,23,1,,
2026-05-14T12:54:57,6.108,194.600,970.207,124,1,,
2026-05-14T12:54:59,8.133,197.400,975.867,124,1,,
2026-05-14T12:55:01,10.167,197.100,997.254,124,1,,
2026-05-14T12:55:03,12.193,196.800,988.859,124,1,,
2026-05-14T12:55:05,14.220,296.100,994.797,124,1,,
2026-05-14T12:55:07,16.257,197.500,999.746,124,1,,
2026-05-14T12:55:09,18.295,293.300,1005.684,124,1,,
2026-05-14T12:55:11,20.319,295.400,1001.641,124,1,,
2026-05-14T12:55:13,22.357,195.900,1009.766,124,1,,
2026-05-14T12:55:15,24.395,196.600,1011.340,124,1,,
2026-05-14T12:55:17,26.432,196.500,1010.402,124,1,,
2026-05-14T12:55:19,28.470,195.400,1007.078,124,1,,
2026-05-14T12:55:21,30.507,196.100,1007.703,124,1,,
2026-05-14T12:55:23,32.544,295.000,997.570,124,1,,
2026-05-14T12:55:26,34.585,196.400,1008.195,124,1,,
2026-05-14T12:55:28,36.617,196.900,1014.156,124,1,,
2026-05-14T12:55:30,38.643,197.000,1005.719,124,1,,
2026-05-14T12:55:32,40.672,393.700,1012.750,124,1,,
2026-05-14T12:55:34,42.701,197.100,1005.719,124,1,,
2026-05-14T12:55:36,44.737,196.700,1011.656,124,1,,
2026-05-14T12:55:38,46.768,197.200,1003.836,124,1,,
2026-05-14T12:55:40,48.805,195.800,1011.961,124,1,,
2026-05-14T12:55:42,50.842,294.700,1012.910,124,1,,
2026-05-14T12:55:44,52.879,196.300,1011.973,124,1,,
2026-05-14T12:55:46,54.915,196.700,1008.332,124,1,,
2026-05-14T12:55:48,56.953,196.100,1008.961,124,1,,
2026-05-14T12:55:50,58.983,197.300,1009.762,124,1,,
2026-05-14T12:55:52,61.029,195.900,1006.793,124,1,,
2026-05-14T12:55:54,63.075,1180.200,1003.043,125,1,,
2026-05-14T12:55:56,65.112,196.700,1007.105,124,1,,
2026-05-14T12:55:58,67.145,489.300,999.559,95,1,,
