log_file;slug;capture;mode;run_index;pipeline_ticks;pct_det_len0;pct_trk_len0;detectors_in_sum;trackers_out_sum;lag_ratio;mc_batch_in_sum;mc_emitted_sum;drop_events;errors;tracebacks;mp_pending_mean;mp_pending_max;mp_pending_p95;mp_dropped_sum;mp_pending_evict_max
reports/poly_videos_mode_compare/experiments/backlog_matrix/B2/logs/poly-videos_opencv_process_run01.log;poly-videos_opencv_process;opencv;process;1;18;38.89;150.0;1204;566;2.127;17;5;0;0;0;15.94;34;29.0;0;58
reports/poly_videos_mode_compare/experiments/backlog_matrix/B2/logs/poly-videos_opencv_process_run02.log;poly-videos_opencv_process;opencv;process;2;18;33.33;105.56;1246;575;2.167;25;15;0;0;0;16.67;33;28.0;0;61
reports/poly_videos_mode_compare/experiments/backlog_matrix/B2/logs/poly-videos_opencv_process_run03.log;poly-videos_opencv_process;opencv;process;3;18;44.44;111.11;1239;585;2.118;33;25;0;0;0;16.78;31;29.0;0;65
