timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-14T14:15:35,2.039,98.200,567.934,23,1,,
2026-05-14T14:15:37,4.085,98.000,756.070,23,1,,
2026-05-14T14:15:39,6.222,691.400,3149.344,145,10,,
2026-05-14T14:15:41,8.364,870.000,3213.664,145,10,,
2026-05-14T14:15:43,10.522,862.100,3268.090,145,10,,
2026-05-14T14:15:45,12.699,1133.800,3323.062,145,10,,
2026-05-14T14:15:47,14.836,788.000,3392.781,145,10,,
2026-05-14T14:15:49,16.982,851.400,3439.969,145,10,,
2026-05-14T14:15:52,19.152,1173.200,3498.531,145,10,,
2026-05-14T14:15:54,21.295,777.800,3559.422,145,10,,
2026-05-14T14:15:56,23.456,1420.000,3603.785,145,10,,
2026-05-14T14:15:58,25.617,1650.400,3660.641,145,10,,
2026-05-14T14:16:00,27.811,921.900,3719.609,145,10,,
2026-05-14T14:16:02,29.979,759.300,3775.203,146,10,,
2026-05-14T14:16:05,32.175,1578.700,3833.176,145,10,,
2026-05-14T14:16:07,34.332,1061.300,3890.578,145,10,,
2026-05-14T14:16:09,36.488,932.600,3945.770,145,10,,
2026-05-14T14:16:11,38.639,1237.100,3999.645,145,10,,
2026-05-14T14:16:13,40.823,959.800,4059.371,145,10,,
2026-05-14T14:16:16,43.010,1030.200,4131.660,146,10,,
2026-05-14T14:16:18,45.159,984.800,4172.633,145,10,,
2026-05-14T14:16:20,47.317,977.700,4239.285,145,10,,
2026-05-14T14:16:22,49.496,1639.100,4286.734,145,10,,
2026-05-14T14:16:24,51.655,1165.000,4355.508,145,10,,
2026-05-14T14:16:26,53.859,1184.600,4416.387,145,10,,
2026-05-14T14:16:29,56.009,789.700,4455.062,145,10,,
2026-05-14T14:16:31,58.191,987.000,4514.641,146,10,,
2026-05-14T14:16:33,60.355,1070.900,4580.117,145,10,,
2026-05-14T14:16:35,62.523,1381.800,4629.926,147,10,,
2026-05-14T14:16:37,64.694,998.800,4686.051,145,10,,
2026-05-14T14:16:39,66.767,0.000,1500.578,55,4,,
