timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-13T17:20:31,2.036,98.100,588.719,23,1,,
2026-05-13T17:20:33,4.068,98.400,766.012,23,1,,
2026-05-13T17:20:35,6.090,395.500,1023.172,159,1,,
2026-05-13T17:20:37,8.125,393.600,1033.062,159,1,,
2026-05-13T17:20:39,10.152,392.600,1033.195,159,1,,
2026-05-13T17:20:41,12.178,393.700,1035.098,159,1,,
2026-05-13T17:20:43,14.213,389.100,1035.152,159,1,,
2026-05-13T17:20:45,16.241,296.300,1038.836,159,1,,
2026-05-13T17:20:47,18.264,394.400,1051.965,159,1,,
2026-05-13T17:20:49,20.287,493.100,1059.012,159,1,,
2026-05-13T17:20:51,22.311,293.300,1064.949,159,1,,
2026-05-13T17:20:53,24.340,295.800,1064.949,159,1,,
2026-05-13T17:20:55,26.365,294.700,1057.070,159,1,,
2026-05-13T17:20:57,28.391,395.100,1065.824,159,1,,
2026-05-13T17:20:59,30.414,493.600,1065.691,159,1,,
2026-05-13T17:21:01,32.437,295.800,1068.445,159,1,,
2026-05-13T17:21:03,34.461,395.100,1068.457,159,1,,
2026-05-13T17:21:05,36.496,294.600,1064.883,159,1,,
2026-05-13T17:21:07,38.521,295.400,1069.258,159,1,,
2026-05-13T17:21:09,40.546,295.500,1076.145,159,1,,
2026-05-13T17:21:11,42.583,294.200,1073.961,159,1,,
2026-05-13T17:21:13,44.617,293.800,1073.961,159,1,,
2026-05-13T17:21:16,46.652,295.100,1073.074,159,1,,
2026-05-13T17:21:18,48.675,395.600,1076.355,159,1,,
2026-05-13T17:21:20,50.716,1129.900,1073.805,159,1,,
2026-05-13T17:21:22,52.743,296.300,1077.250,160,1,,
2026-05-13T17:21:24,54.776,393.500,1077.250,159,1,,
2026-05-13T17:21:26,56.809,295.300,1075.152,159,1,,
2026-05-13T17:21:28,58.876,294.700,1078.730,159,1,,
2026-05-13T17:21:30,60.899,394.900,1080.414,159,1,,
2026-05-13T17:21:32,62.933,394.600,1080.371,159,1,,
2026-05-13T17:21:34,64.959,296.400,1080.371,159,1,,
2026-05-13T17:21:36,66.986,296.200,1076.555,134,1,,
2026-05-13T17:21:38,69.009,296.300,1079.836,134,1,,
2026-05-13T17:21:40,71.042,688.200,1053.656,118,1,,
