timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-13T17:17:04,2.031,196.900,582.332,23,1,,
2026-05-13T17:17:06,4.057,98.400,770.340,23,1,,
2026-05-13T17:17:08,6.164,890.200,2557.578,87,8,,
2026-05-13T17:17:10,8.265,888.800,2597.246,88,8,,
2026-05-13T17:17:12,10.369,889.100,2604.242,87,8,,
2026-05-13T17:17:14,12.470,691.700,2622.461,87,8,,
2026-05-13T17:17:16,14.573,849.100,2643.000,87,8,,
2026-05-13T17:17:18,16.684,676.000,2663.660,87,8,,
2026-05-13T17:17:20,18.791,888.500,2688.539,87,8,,
2026-05-13T17:17:23,20.903,989.800,2697.449,87,8,,
2026-05-13T17:17:25,23.003,987.100,2725.211,87,8,,
2026-05-13T17:17:27,25.112,982.600,2750.746,87,8,,
2026-05-13T17:17:29,27.221,1083.700,2765.543,87,8,,
2026-05-13T17:17:31,29.322,791.700,2772.480,87,8,,
2026-05-13T17:17:33,31.424,791.100,2791.523,87,8,,
2026-05-13T17:17:35,33.527,788.800,2809.637,87,8,,
2026-05-13T17:17:37,35.629,762.000,2828.461,87,8,,
2026-05-13T17:17:39,37.734,889.700,2847.516,87,8,,
2026-05-13T17:17:41,39.833,988.500,2869.875,87,8,,
2026-05-13T17:17:44,41.932,885.600,2888.719,87,8,,
2026-05-13T17:17:46,44.038,690.800,2909.461,87,8,,
2026-05-13T17:17:48,46.188,688.300,2922.836,87,8,,
2026-05-13T17:17:50,48.295,890.000,2941.910,87,8,,
2026-05-13T17:17:52,50.399,689.400,2963.695,87,8,,
2026-05-13T17:17:54,52.506,751.800,2979.141,87,8,,
2026-05-13T17:17:56,54.609,791.300,3003.750,87,8,,
2026-05-13T17:17:58,56.713,988.700,3017.648,87,8,,
2026-05-13T17:18:00,58.815,885.900,3034.855,87,8,,
2026-05-13T17:18:03,60.933,847.400,3064.297,87,8,,
2026-05-13T17:18:05,63.037,788.200,3075.566,87,8,,
2026-05-13T17:18:07,65.097,0.000,1482.137,44,4,,
