timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-06-01T21:20:27,2.126,2642.500,542.457,64,1,552.000,18.000
2026-06-01T21:20:29,4.195,98.400,729.035,64,1,552.000,24.000
2026-06-01T21:20:32,6.281,0.000,827.477,126,1,552.000,28.000
2026-06-01T21:20:34,8.364,0.000,828.070,126,1,552.000,32.000
2026-06-01T21:20:36,10.442,0.000,828.078,126,1,552.000,31.000
2026-06-01T21:20:38,12.521,0.000,828.078,126,1,552.000,19.000
2026-06-01T21:20:40,14.604,0.000,828.371,126,1,552.000,19.000
2026-06-01T21:20:42,16.686,97.800,828.383,126,1,552.000,18.000
2026-06-01T21:20:44,18.774,0.000,828.383,126,1,552.000,18.000
2026-06-01T21:20:46,20.860,0.000,828.441,126,1,552.000,22.000
2026-06-01T21:20:48,22.946,0.000,828.445,126,1,552.000,21.000
2026-06-01T21:20:50,25.036,0.000,828.445,126,1,552.000,20.000
2026-06-01T21:20:52,27.120,0.000,828.445,126,1,552.000,24.000
2026-06-01T21:20:54,29.206,0.000,828.445,126,1,552.000,21.000
2026-06-01T21:20:57,31.285,0.000,828.445,126,1,552.000,23.000
2026-06-01T21:20:59,33.367,0.000,828.445,126,1,552.000,27.000
2026-06-01T21:21:01,35.457,0.000,828.445,126,1,552.000,25.000
2026-06-01T21:21:03,37.542,0.000,828.445,126,1,552.000,22.000
2026-06-01T21:21:05,39.621,0.000,828.445,126,1,552.000,20.000
2026-06-01T21:21:07,41.702,0.000,828.445,126,1,552.000,21.000
2026-06-01T21:21:09,43.783,0.000,828.445,126,1,552.000,16.000
2026-06-01T21:21:11,45.863,0.000,828.445,126,1,552.000,16.000
2026-06-01T21:21:13,47.956,0.000,828.445,126,1,552.000,33.000
2026-06-01T21:21:15,50.044,0.000,828.445,126,1,552.000,34.000
2026-06-01T21:21:17,52.126,0.000,828.445,126,1,552.000,27.000
2026-06-01T21:21:19,54.204,0.000,828.445,126,1,552.000,28.000
2026-06-01T21:21:22,56.285,0.000,828.445,126,1,552.000,28.000
2026-06-01T21:21:24,58.373,97.400,828.445,126,1,552.000,38.000
2026-06-01T21:21:26,60.459,96.800,828.449,126,1,552.000,35.000
2026-06-01T21:21:28,62.546,0.000,828.449,126,1,552.000,27.000
2026-06-01T21:21:30,64.630,0.000,828.449,126,1,552.000,21.000
2026-06-01T21:21:32,66.729,0.000,828.457,125,1,552.000,22.000
2026-06-01T21:21:34,68.812,0.000,828.457,125,1,552.000,27.000
2026-06-01T21:21:36,70.897,0.000,828.457,125,1,552.000,31.000
2026-06-01T21:21:38,72.986,0.000,828.457,125,1,552.000,31.000
2026-06-01T21:21:40,75.066,0.000,828.461,125,1,552.000,28.000
2026-06-01T21:21:42,77.153,0.000,828.461,125,1,552.000,29.000
2026-06-01T21:21:45,79.243,97.500,828.461,125,1,552.000,24.000
2026-06-01T21:21:47,81.321,0.000,828.461,125,1,552.000,21.000
2026-06-01T21:21:49,83.420,0.000,828.461,125,1,552.000,20.000
2026-06-01T21:21:51,85.502,0.000,828.461,125,1,552.000,24.000
2026-06-01T21:21:53,87.576,0.000,828.461,125,1,552.000,35.000
2026-06-01T21:21:55,89.670,0.000,828.461,125,1,552.000,39.000
2026-06-01T21:21:57,91.747,0.000,828.461,125,1,552.000,42.000
2026-06-01T21:21:59,93.833,0.000,828.461,125,1,552.000,29.000
2026-06-01T21:22:01,95.915,0.000,828.461,125,1,552.000,28.000
2026-06-01T21:22:03,97.998,0.000,828.461,125,1,552.000,29.000
2026-06-01T21:22:05,100.083,97.600,828.461,125,1,552.000,12.000
2026-06-01T21:22:07,102.163,0.000,828.461,125,1,552.000,21.000
2026-06-01T21:22:10,104.252,0.000,828.461,125,1,552.000,22.000
2026-06-01T21:22:12,106.337,0.000,828.461,125,1,552.000,29.000
2026-06-01T21:22:14,108.416,0.000,828.473,125,1,552.000,32.000
2026-06-01T21:22:16,110.506,96.900,828.473,125,1,552.000,29.000
2026-06-01T21:22:18,112.587,0.000,828.477,125,1,552.000,36.000
2026-06-01T21:22:20,114.668,0.000,828.477,125,1,552.000,37.000
2026-06-01T21:22:22,116.755,0.000,828.477,125,1,552.000,44.000
2026-06-01T21:22:24,118.840,0.000,828.477,125,1,552.000,52.000
2026-06-01T21:22:26,120.944,0.000,828.477,125,1,552.000,37.000
2026-06-01T21:22:28,123.042,97.500,828.477,125,1,552.000,30.000
2026-06-01T21:22:30,125.131,0.000,829.246,123,1,552.000,27.000
