log_file;slug;capture;mode;run_index;pipeline_ticks;pct_det_len0;pct_trk_len0;detectors_in_sum;trackers_out_sum;lag_ratio;mc_batch_in_sum;mc_emitted_sum;drop_events;errors;tracebacks;mp_pending_mean;mp_pending_max;mp_pending_p95;mp_dropped_sum;mp_pending_evict_max
reports/poly_videos_mode_compare/experiments/e2e_fps_matrix/F1/logs/poly-videos_opencv_process_run01.log;poly-videos_opencv_process;opencv;process;1;20;45.0;125.0;1241;578;2.147;23;15;0;0;0;16.3;30;29.0;0;58
reports/poly_videos_mode_compare/experiments/e2e_fps_matrix/F1/logs/poly-videos_opencv_process_run02.log;poly-videos_opencv_process;opencv;process;2;19;52.63;121.05;1225;569;2.153;25;15;0;0;0;17.16;35;29.0;0;59
reports/poly_videos_mode_compare/experiments/e2e_fps_matrix/F1/logs/poly-videos_opencv_process_run03.log;poly-videos_opencv_process;opencv;process;3;20;55.0;120.0;1241;565;2.196;28;10;0;0;0;16.65;38;29.0;0;56
