timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-06-01T22:44:54,2.067,98.600,567.883,64,1,552.000,18.000
2026-06-01T22:44:56,4.143,98.300,754.629,64,1,552.000,21.000
2026-06-01T22:44:58,6.228,0.000,842.613,126,1,552.000,21.000
2026-06-01T22:45:01,8.310,0.000,843.207,126,1,552.000,23.000
2026-06-01T22:45:03,10.390,0.000,843.207,126,1,552.000,23.000
2026-06-01T22:45:05,12.470,0.000,843.207,126,1,552.000,22.000
2026-06-01T22:45:07,14.555,0.000,843.207,126,1,552.000,24.000
2026-06-01T22:45:09,16.639,0.000,843.223,126,1,552.000,33.000
2026-06-01T22:45:11,18.731,97.900,843.223,126,1,552.000,30.000
2026-06-01T22:45:13,20.793,0.000,843.281,126,1,552.000,20.000
2026-06-01T22:45:15,22.866,0.000,843.285,126,1,552.000,30.000
2026-06-01T22:45:17,24.952,0.000,843.285,126,1,552.000,23.000
2026-06-01T22:45:19,27.032,0.000,843.285,126,1,552.000,22.000
2026-06-01T22:45:21,29.104,0.000,843.285,126,1,552.000,29.000
2026-06-01T22:45:23,31.174,0.000,843.285,126,1,552.000,31.000
2026-06-01T22:45:25,33.242,0.000,843.285,126,1,552.000,39.000
2026-06-01T22:45:28,35.309,0.000,843.285,126,1,552.000,31.000
2026-06-01T22:45:30,37.379,0.000,843.285,126,1,552.000,35.000
2026-06-01T22:45:32,39.454,0.000,843.285,126,1,552.000,29.000
2026-06-01T22:45:34,41.523,0.000,843.289,126,1,552.000,25.000
2026-06-01T22:45:36,43.593,0.000,843.289,126,1,552.000,27.000
2026-06-01T22:45:38,45.681,0.000,843.289,126,1,552.000,46.000
2026-06-01T22:45:40,47.755,0.000,843.289,126,1,552.000,42.000
2026-06-01T22:45:42,49.835,0.000,843.289,126,1,552.000,25.000
2026-06-01T22:45:44,51.909,0.000,843.289,126,1,552.000,30.000
2026-06-01T22:45:46,53.995,0.000,843.289,126,1,552.000,22.000
2026-06-01T22:45:48,56.073,98.300,843.289,126,1,552.000,25.000
2026-06-01T22:45:50,58.137,0.000,843.289,126,1,552.000,31.000
2026-06-01T22:45:52,60.210,0.000,843.289,126,1,552.000,31.000
2026-06-01T22:45:55,62.301,0.000,843.289,126,1,552.000,32.000
2026-06-01T22:45:57,64.367,98.400,843.289,126,1,552.000,34.000
2026-06-01T22:45:59,66.436,0.000,845.375,125,1,552.000,30.000
2026-06-01T22:46:01,68.502,0.000,845.375,125,1,552.000,34.000
2026-06-01T22:46:03,70.571,0.000,845.375,125,1,552.000,32.000
2026-06-01T22:46:05,72.653,0.000,845.375,125,1,552.000,50.000
2026-06-01T22:46:07,74.719,0.000,845.375,125,1,552.000,47.000
2026-06-01T22:46:09,76.792,0.000,845.379,125,1,552.000,32.000
2026-06-01T22:46:11,78.850,0.000,845.379,125,1,552.000,34.000
2026-06-01T22:46:13,80.920,0.000,845.379,125,1,552.000,22.000
2026-06-01T22:46:15,82.990,0.000,845.379,125,1,552.000,20.000
2026-06-01T22:46:17,85.068,0.000,845.379,125,1,552.000,34.000
2026-06-01T22:46:19,87.153,97.800,845.379,125,1,552.000,27.000
2026-06-01T22:46:21,89.225,0.000,845.379,125,1,552.000,29.000
2026-06-01T22:46:24,91.297,0.000,845.379,125,1,552.000,27.000
2026-06-01T22:46:26,93.361,0.000,845.379,125,1,552.000,27.000
2026-06-01T22:46:28,95.431,0.000,845.379,125,1,552.000,25.000
2026-06-01T22:46:30,97.497,0.000,845.379,125,1,552.000,25.000
2026-06-01T22:46:32,99.569,0.000,845.379,125,1,552.000,28.000
2026-06-01T22:46:34,101.644,0.000,845.379,125,1,552.000,37.000
2026-06-01T22:46:36,103.715,0.000,845.379,125,1,552.000,42.000
2026-06-01T22:46:38,105.795,0.000,845.672,125,1,552.000,32.000
2026-06-01T22:46:40,107.861,0.000,845.672,125,1,552.000,29.000
2026-06-01T22:46:42,109.926,0.000,845.684,125,1,552.000,30.000
2026-06-01T22:46:44,112.003,0.000,845.688,125,1,552.000,28.000
2026-06-01T22:46:46,114.066,0.000,845.688,125,1,552.000,28.000
2026-06-01T22:46:48,116.136,0.000,845.688,125,1,552.000,32.000
2026-06-01T22:46:50,118.207,0.000,845.688,125,1,552.000,36.000
2026-06-01T22:46:53,120.277,0.000,845.688,125,1,552.000,27.000
2026-06-01T22:46:55,122.339,0.000,845.688,125,1,552.000,31.000
2026-06-01T22:46:57,124.419,0.000,847.922,125,1,552.000,22.000
2026-06-01T22:46:59,126.498,97.800,848.551,64,1,552.000,28.000
