timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-14T13:26:02,2.037,0.000,575.355,23,1,,
2026-05-14T13:26:04,4.087,97.800,766.234,23,1,,
2026-05-14T13:26:07,6.147,790.700,1483.469,75,4,,
2026-05-14T13:26:09,8.213,786.500,1487.570,75,4,,
2026-05-14T13:26:11,10.279,789.700,1489.953,75,4,,
2026-05-14T13:26:13,12.353,1069.300,1513.137,75,4,,
2026-05-14T13:26:15,14.426,1186.400,1513.164,75,4,,
2026-05-14T13:26:17,16.512,988.700,1513.191,75,4,,
2026-05-14T13:26:19,18.577,736.800,1513.211,75,4,,
2026-05-14T13:26:21,20.652,987.700,1513.527,75,4,,
2026-05-14T13:26:23,22.716,791.200,1530.902,75,4,,
2026-05-14T13:26:25,24.776,886.600,1514.195,75,4,,
2026-05-14T13:26:27,26.864,825.700,1514.297,75,4,,
2026-05-14T13:26:29,28.952,1117.000,1514.859,75,4,,
2026-05-14T13:26:31,31.014,886.600,1523.824,75,4,,
2026-05-14T13:26:33,33.101,886.100,1518.676,75,4,,
2026-05-14T13:26:36,35.166,1135.200,1531.098,75,4,,
2026-05-14T13:26:38,37.242,1227.200,1514.980,75,4,,
2026-05-14T13:26:40,39.327,976.400,1514.980,75,4,,
2026-05-14T13:26:42,41.428,1087.300,1526.215,75,4,,
2026-05-14T13:26:44,43.524,1187.300,1532.473,75,4,,
2026-05-14T13:26:46,45.610,1043.100,1515.117,75,4,,
2026-05-14T13:26:48,47.673,888.200,1524.367,75,4,,
2026-05-14T13:26:50,49.759,1284.500,1518.867,75,4,,
2026-05-14T13:26:52,51.870,1101.600,1515.117,75,4,,
2026-05-14T13:26:54,53.944,1086.600,1517.211,76,4,,
2026-05-14T13:26:56,56.024,945.700,1515.203,75,4,,
2026-05-14T13:26:58,58.101,960.200,1515.582,75,4,,
2026-05-14T13:27:01,60.180,1238.200,1515.590,75,4,,
2026-05-14T13:27:03,62.250,1087.200,1515.613,75,4,,
2026-05-14T13:27:05,64.320,1156.000,1521.027,76,4,,
2026-05-14T13:27:07,66.372,98.000,906.352,13,2,,
