log_file;slug;capture;mode;run_index;pipeline_ticks;pct_det_len0;pct_trk_len0;detectors_in_sum;trackers_out_sum;lag_ratio;mc_batch_in_sum;mc_emitted_sum;drop_events;errors;tracebacks;mp_pending_mean;mp_pending_max;mp_pending_p95;mp_dropped_sum;mp_pending_evict_max
reports/poly_videos_mode_compare/experiments/backlog_matrix/B0/logs/poly-videos_opencv_process_run01.log;poly-videos_opencv_process;opencv;process;1;24;54.17;137.5;1342;579;2.318;25;10;0;0;0;16.25;33;29.0;0;73
reports/poly_videos_mode_compare/experiments/backlog_matrix/B0/logs/poly-videos_opencv_process_run02.log;poly-videos_opencv_process;opencv;process;2;24;45.83;145.83;1366;576;2.372;28;0;0;0;0;16.62;29;29.0;0;70
reports/poly_videos_mode_compare/experiments/backlog_matrix/B0/logs/poly-videos_opencv_process_run03.log;poly-videos_opencv_process;opencv;process;3;23;43.48;126.09;1348;561;2.403;31;15;0;0;0;17.04;29;29.0;0;64
