timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-05-13T15:23:26,2.025,0.000,632.758,23,1,,
2026-05-13T15:23:28,4.059,98.100,808.004,23,1,,
2026-05-13T15:23:30,6.084,295.000,1031.270,159,1,,
2026-05-13T15:23:32,8.108,295.300,1045.141,159,1,,
2026-05-13T15:23:34,10.131,394.900,1045.184,159,1,,
2026-05-13T15:23:36,12.156,295.700,1037.918,159,1,,
2026-05-13T15:23:38,14.180,295.600,1042.699,159,1,,
2026-05-13T15:23:40,16.205,393.600,1070.980,159,1,,
2026-05-13T15:23:42,18.224,394.700,1071.293,159,1,,
2026-05-13T15:23:44,20.245,296.300,1086.910,159,1,,
2026-05-13T15:23:46,22.270,393.900,1077.848,159,1,,
2026-05-13T15:23:48,24.295,295.100,1088.152,159,1,,
2026-05-13T15:23:50,26.315,296.400,1076.277,159,1,,
2026-05-13T15:23:52,28.334,493.200,1084.547,159,1,,
2026-05-13T15:23:54,30.358,492.800,1072.820,159,1,,
2026-05-13T15:23:56,32.386,1216.500,1081.594,159,1,,
2026-05-13T15:23:58,34.407,296.600,1072.723,159,1,,
2026-05-13T15:24:00,36.432,394.100,1087.930,160,1,,
2026-05-13T15:24:02,38.456,295.700,1087.785,159,1,,
2026-05-13T15:24:04,40.480,295.200,1082.316,159,1,,
2026-05-13T15:24:06,42.500,296.400,1096.070,159,1,,
2026-05-13T15:24:08,44.524,394.200,1086.852,159,1,,
2026-05-13T15:24:10,46.549,295.400,1096.035,159,1,,
2026-05-13T15:24:12,48.573,295.200,1084.160,159,1,,
2026-05-13T15:24:14,50.598,393.300,1091.512,159,1,,
2026-05-13T15:24:16,52.622,394.200,1080.418,159,1,,
2026-05-13T15:24:18,54.643,296.500,1087.152,159,1,,
2026-05-13T15:24:20,56.671,294.700,1078.250,159,1,,
2026-05-13T15:24:22,58.698,296.000,1077.000,159,1,,
2026-05-13T15:24:24,60.722,394.400,1086.723,159,1,,
2026-05-13T15:24:26,62.745,493.600,1088.129,159,1,,
2026-05-13T15:24:28,64.770,294.500,1096.004,146,1,,
2026-05-13T15:24:30,66.795,394.700,1083.742,134,1,,
2026-05-13T15:24:32,68.823,98.100,1077.926,118,1,,
2026-05-13T15:24:34,70.853,786.400,1073.395,118,1,,
2026-05-13T15:24:36,72.882,98.000,1014.336,34,1,,
