timestamp,elapsed_sec,cpu_percent,rss_mb,threads,processes,gpu_ram_mb,gpu_util_percent
2026-06-02T04:27:01,2.098,2946.600,537.172,64,1,413.000,39.000
2026-06-02T04:27:04,4.174,98.300,721.949,64,1,413.000,25.000
2026-06-02T04:27:06,6.243,98.600,1236.457,79,1,413.000,26.000
2026-06-02T04:27:08,8.323,195.200,1365.664,307,1,413.000,28.000
2026-06-02T04:27:10,10.394,196.000,1366.520,307,1,413.000,29.000
2026-06-02T04:27:12,12.469,195.400,1368.305,307,1,413.000,40.000
2026-06-02T04:27:14,14.544,195.500,1378.125,307,1,413.000,27.000
2026-06-02T04:27:16,16.607,492.300,1363.359,307,1,413.000,40.000
2026-06-02T04:27:18,18.679,98.300,1369.594,307,1,413.000,55.000
2026-06-02T04:27:20,20.754,584.900,1389.074,307,1,413.000,30.000
2026-06-02T04:27:22,22.838,195.900,1389.609,307,1,413.000,28.000
2026-06-02T04:27:24,24.930,295.400,1386.613,307,1,413.000,30.000
2026-06-02T04:27:26,27.008,1769.600,1393.793,307,1,413.000,35.000
2026-06-02T04:27:28,29.073,292.700,1398.984,307,1,413.000,48.000
2026-06-02T04:27:31,31.158,390.200,1393.512,307,1,413.000,42.000
2026-06-02T04:27:33,33.239,194.300,1393.824,307,1,413.000,26.000
2026-06-02T04:27:35,35.312,195.800,1400.008,307,1,413.000,32.000
2026-06-02T04:27:37,37.397,195.900,1394.234,307,1,413.000,29.000
2026-06-02T04:27:39,39.471,196.000,1398.270,310,1,413.000,28.000
2026-06-02T04:27:41,41.553,194.800,1402.137,307,1,413.000,29.000
2026-06-02T04:27:43,43.636,390.400,1391.504,308,1,413.000,41.000
2026-06-02T04:27:45,45.721,195.200,1401.348,307,1,413.000,34.000
2026-06-02T04:27:47,47.787,295.600,1403.910,309,1,413.000,28.000
2026-06-02T04:27:49,49.871,97.900,1392.504,307,1,413.000,32.000
2026-06-02T04:27:51,51.941,196.300,1400.316,307,1,413.000,34.000
2026-06-02T04:27:53,54.016,194.800,1403.910,307,1,413.000,29.000
2026-06-02T04:27:55,56.094,195.500,1391.691,307,1,413.000,25.000
2026-06-02T04:27:58,58.188,194.200,1400.625,307,1,413.000,21.000
2026-06-02T04:28:00,60.278,293.900,1404.223,307,1,413.000,23.000
2026-06-02T04:28:02,62.358,390.500,1392.598,307,1,413.000,25.000
2026-06-02T04:28:04,64.421,98.000,1401.223,307,1,413.000,28.000
2026-06-02T04:28:06,66.505,585.800,1404.824,307,1,413.000,35.000
2026-06-02T04:28:08,68.571,393.700,1392.605,308,1,413.000,37.000
2026-06-02T04:28:10,70.638,197.000,1399.043,307,1,413.000,32.000
2026-06-02T04:28:12,72.718,195.800,1410.469,307,1,413.000,24.000
2026-06-02T04:28:14,74.795,196.300,1397.469,307,1,413.000,32.000
2026-06-02T04:28:16,76.869,195.300,1400.008,307,1,413.000,40.000
2026-06-02T04:28:18,78.932,197.300,1404.852,307,1,413.000,43.000
2026-06-02T04:28:20,81.008,195.200,1410.480,307,1,413.000,31.000
2026-06-02T04:28:22,83.090,195.800,1410.777,308,1,413.000,32.000
2026-06-02T04:28:24,85.149,196.300,1410.777,307,1,413.000,28.000
2026-06-02T04:28:27,87.227,195.500,1405.508,307,1,413.000,25.000
2026-06-02T04:28:29,89.314,195.200,1400.820,307,1,413.000,28.000
2026-06-02T04:28:31,91.395,195.200,1408.008,307,1,413.000,29.000
2026-06-02T04:28:33,93.466,196.300,1407.449,307,1,413.000,31.000
2026-06-02T04:28:35,95.544,97.900,1397.605,307,1,413.000,30.000
2026-06-02T04:28:37,97.607,98.100,1401.355,307,1,413.000,47.000
2026-06-02T04:28:39,99.689,97.400,1404.176,307,1,413.000,37.000
2026-06-02T04:28:41,101.772,195.300,1404.176,307,1,413.000,25.000
2026-06-02T04:28:43,103.845,97.400,1404.176,309,1,413.000,38.000
2026-06-02T04:28:45,105.926,195.200,1405.598,307,1,413.000,34.000
2026-06-02T04:28:47,107.988,393.300,1393.676,307,1,413.000,38.000
2026-06-02T04:28:49,110.057,194.700,1400.113,307,1,413.000,42.000
2026-06-02T04:28:51,112.138,193.100,1408.668,307,1,413.000,38.000
2026-06-02T04:28:54,114.219,195.200,1399.137,311,1,413.000,31.000
2026-06-02T04:28:56,116.300,194.000,1405.074,307,1,413.000,33.000
2026-06-02T04:28:58,118.378,1672.500,1401.172,307,1,413.000,45.000
2026-06-02T04:29:00,120.443,295.500,1397.266,308,1,413.000,35.000
2026-06-02T04:29:02,122.502,489.700,1401.016,307,1,413.000,36.000
2026-06-02T04:29:04,124.575,195.300,1401.016,307,1,413.000,36.000
2026-06-02T04:29:06,126.657,97.600,1422.836,307,1,413.000,27.000
2026-06-02T04:29:08,128.732,97.800,1417.055,307,1,413.000,36.000
2026-06-02T04:29:10,130.799,195.100,1417.371,307,1,413.000,33.000
2026-06-02T04:29:12,132.873,195.100,1422.844,307,1,413.000,30.000
2026-06-02T04:29:14,134.945,195.200,1410.629,307,1,413.000,20.000
2026-06-02T04:29:16,137.026,195.300,1419.297,307,1,413.000,34.000
2026-06-02T04:29:18,139.088,98.500,1422.902,307,1,413.000,33.000
2026-06-02T04:29:21,141.167,390.800,1411.387,307,1,413.000,36.000
2026-06-02T04:29:23,143.249,195.800,1417.438,307,1,413.000,34.000
2026-06-02T04:29:25,145.312,196.300,1422.910,307,1,413.000,37.000
2026-06-02T04:29:27,147.391,391.200,1410.691,307,1,413.000,22.000
2026-06-02T04:29:29,149.467,195.300,1417.129,307,1,413.000,23.000
2026-06-02T04:29:31,151.533,98.500,1420.566,307,1,413.000,22.000
2026-06-02T04:29:33,153.600,195.500,1423.211,307,1,413.000,23.000
2026-06-02T04:29:35,155.674,195.900,1417.430,307,1,413.000,23.000
2026-06-02T04:29:37,157.757,97.300,1417.434,307,1,413.000,21.000
2026-06-02T04:29:39,159.837,292.400,1428.840,307,1,413.000,20.000
2026-06-02T04:29:41,161.912,195.600,1414.621,307,1,413.000,28.000
2026-06-02T04:29:43,163.996,195.300,1420.871,307,1,413.000,22.000
2026-06-02T04:29:45,166.061,196.100,1423.219,308,1,413.000,24.000
2026-06-02T04:29:47,168.138,195.400,1415.875,307,1,413.000,27.000
2026-06-02T04:29:50,170.201,196.900,1418.688,309,1,413.000,28.000
2026-06-02T04:29:52,172.285,195.800,1423.234,309,1,413.000,22.000
2026-06-02T04:29:54,174.357,295.800,1423.234,307,1,413.000,27.000
2026-06-02T04:29:56,176.438,97.800,1417.145,307,1,413.000,28.000
2026-06-02T04:29:58,178.511,293.700,1423.238,309,1,413.000,19.000
2026-06-02T04:30:00,180.590,97.900,1413.707,307,1,413.000,32.000
2026-06-02T04:30:02,182.670,195.800,1417.457,307,1,413.000,53.000
2026-06-02T04:30:04,184.746,2065.900,1423.238,311,1,413.000,27.000
2026-06-02T04:30:06,186.844,195.000,1413.707,307,1,413.000,29.000
2026-06-02T04:30:08,188.924,579.600,1417.383,282,1,413.000,24.000
2026-06-02T04:30:10,191.002,392.000,1422.695,282,1,413.000,24.000
